ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit
29572,5,1) $0 - $100,49.3,1,0,Urban,1,Phone,Womens E-Mail,0
39667,10,2) $100 - $200,104.85,1,0,Urban,0,Phone,Mens E-Mail,0
57377,7,1) $0 - $100,95.13,1,0,Urban,1,Phone,Mens E-Mail,0
12943,6,3) $200 - $350,286.24,1,0,Rural,1,Multichannel,Womens E-Mail,0
45784,5,2) $100 - $200,161.69,1,0,Urban,1,Phone,Womens E-Mail,0
47511,10,5) $500 - $750,524.4,1,0,Surburban,1,Multichannel,No E-Mail,0
42455,9,4) $350 - $500,359.69,1,0,Surburban,0,Web,Womens E-Mail,0
13796,5,2) $100 - $200,197.94,1,0,Rural,0,Web,No E-Mail,0
22871,11,2) $100 - $200,163.61,1,0,Urban,0,Phone,Womens E-Mail,1
22675,10,1) $0 - $100,83.41,1,0,Surburban,1,Web,Mens E-Mail,0
23961,10,5) $500 - $750,512.74,0,1,Urban,1,Multichannel,No E-Mail,0
18808,7,1) $0 - $100,98.81,1,0,Surburban,1,Phone,Womens E-Mail,0
53998,12,2) $100 - $200,111.23,0,1,Surburban,1,Phone,Mens E-Mail,0
2250,10,2) $100 - $200,117.11,1,0,Surburban,1,Web,Womens E-Mail,0
51251,7,2) $100 - $200,146.07,1,0,Urban,1,Web,Womens E-Mail,0
10712,10,4) $350 - $500,458.77,1,0,Urban,0,Phone,No E-Mail,0
36121,6,4) $350 - $500,475.36,0,1,Rural,0,Multichannel,Womens E-Mail,0
55582,11,2) $100 - $200,138.92,0,1,Surburban,1,Phone,No E-Mail,0
10213,1,3) $200 - $350,209.95,1,0,Urban,1,Multichannel,Womens E-Mail,0
34583,2,2) $100 - $200,135.98,1,0,Surburban,0,Web,Mens E-Mail,1
26720,4,3) $200 - $350,212.57,0,1,Urban,1,Web,Womens E-Mail,0
57491,2,5) $500 - $750,718.66,0,1,Surburban,1,Web,Mens E-Mail,0
28651,5,2) $100 - $200,141.34,0,1,Rural,0,Web,No E-Mail,0
17258,4,3) $200 - $350,208.18,0,1,Urban,0,Multichannel,Mens E-Mail,0
27967,2,1) $0 - $100,56.62,0,1,Urban,0,Web,Mens E-Mail,0
44024,7,3) $200 - $350,213.15,0,1,Urban,0,Phone,No E-Mail,0
39040,5,1) $0 - $100,42.13,0,1,Rural,0,Web,Mens E-Mail,1
22103,8,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0
11605,7,3) $200 - $350,213.16,1,1,Surburban,1,Phone,Womens E-Mail,1
20450,6,4) $350 - $500,355.59,0,1,Urban,0,Web,Mens E-Mail,0
20108,3,"7) $1,000 +",1295.31,1,1,Rural,1,Web,Womens E-Mail,0
40641,10,1) $0 - $100,29.99,0,1,Rural,0,Phone,Womens E-Mail,0
27629,11,2) $100 - $200,154.55,0,1,Rural,1,Phone,No E-Mail,0
46228,1,5) $500 - $750,552.67,1,0,Surburban,1,Multichannel,No E-Mail,0
2960,1,3) $200 - $350,269.13,0,1,Surburban,0,Phone,No E-Mail,0
5750,11,1) $0 - $100,81.2,1,0,Urban,0,Web,No E-Mail,0
43543,2,3) $200 - $350,336.7,1,0,Urban,0,Phone,Mens E-Mail,0
14823,6,1) $0 - $100,32.09,1,0,Urban,0,Web,Mens E-Mail,1
44063,2,3) $200 - $350,212.84,1,0,Urban,0,Web,Womens E-Mail,0
63593,7,2) $100 - $200,178.69,1,0,Urban,0,Web,Womens E-Mail,1
30368,5,1) $0 - $100,82.11,0,1,Rural,1,Phone,Mens E-Mail,0
60858,4,1) $0 - $100,29.99,1,0,Urban,0,Phone,Mens E-Mail,0
38181,11,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0
50459,8,1) $0 - $100,54.5,0,1,Urban,0,Phone,No E-Mail,0
30342,10,1) $0 - $100,33.07,1,0,Surburban,0,Web,Mens E-Mail,0
47798,5,2) $100 - $200,102.84,0,1,Rural,1,Phone,No E-Mail,1
33388,4,1) $0 - $100,78.28,1,0,Urban,1,Phone,No E-Mail,0
58365,1,"6) $750 - $1,000",832.03,1,1,Rural,1,Web,No E-Mail,1
30348,4,5) $500 - $750,736.53,1,1,Urban,1,Multichannel,No E-Mail,0
37215,12,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,0
2610,12,3) $200 - $350,308.44,0,1,Surburban,1,Web,Mens E-Mail,0
45888,1,5) $500 - $750,585.16,1,0,Surburban,1,Web,Womens E-Mail,0
8225,11,1) $0 - $100,41.08,0,1,Surburban,0,Web,Mens E-Mail,0
4333,7,5) $500 - $750,509.91,1,0,Urban,1,Phone,No E-Mail,0
4800,1,2) $100 - $200,118.74,0,1,Urban,1,Web,Mens E-Mail,0
48385,9,2) $100 - $200,193.75,0,1,Rural,1,Web,Mens E-Mail,0
5508,4,2) $100 - $200,101.22,1,0,Urban,1,Web,Womens E-Mail,0
63138,5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0
43648,7,1) $0 - $100,92.92,1,0,Urban,1,Phone,Womens E-Mail,1
11968,10,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,1
52941,11,2) $100 - $200,181.8,1,0,Urban,0,Web,Mens E-Mail,0
59117,6,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0
49658,9,1) $0 - $100,90.39,0,1,Urban,1,Web,Mens E-Mail,0
58967,9,1) $0 - $100,29.99,0,1,Urban,1,Web,Mens E-Mail,0
480,1,4) $350 - $500,386.11,1,1,Urban,0,Multichannel,Mens E-Mail,0
32770,9,2) $100 - $200,144.31,0,1,Rural,1,Web,Mens E-Mail,1
41948,2,4) $350 - $500,460.32,1,0,Urban,0,Web,Womens E-Mail,1
23654,12,2) $100 - $200,115.22,0,1,Rural,0,Web,Mens E-Mail,1
17989,11,1) $0 - $100,97.75,1,0,Urban,0,Phone,No E-Mail,1
63531,1,4) $350 - $500,473.56,1,0,Rural,0,Web,Womens E-Mail,0
1644,2,5) $500 - $750,532.26,0,1,Rural,1,Phone,Womens E-Mail,1
13151,8,2) $100 - $200,118.61,1,0,Urban,0,Web,Mens E-Mail,0
13654,10,4) $350 - $500,457.83,1,0,Rural,0,Web,Womens E-Mail,0
23320,4,2) $100 - $200,140.6,1,0,Rural,1,Phone,No E-Mail,0
20422,10,2) $100 - $200,134.31,0,1,Surburban,0,Phone,Mens E-Mail,0
11718,6,3) $200 - $350,205.09,0,1,Surburban,1,Multichannel,Mens E-Mail,0
46229,9,2) $100 - $200,107.92,0,1,Urban,0,Web,No E-Mail,0
21946,2,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0
3348,10,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,0
47075,4,1) $0 - $100,44.03,0,1,Urban,0,Phone,Mens E-Mail,0
4669,10,1) $0 - $100,35.17,0,1,Urban,0,Web,Womens E-Mail,0
49675,2,1) $0 - $100,29.99,1,0,Rural,1,Phone,Mens E-Mail,1
42696,4,2) $100 - $200,168.05,1,0,Urban,1,Phone,Womens E-Mail,0
33936,2,5) $500 - $750,645.3,1,0,Surburban,1,Web,No E-Mail,0
3336,1,1) $0 - $100,35.7,1,0,Rural,1,Web,Mens E-Mail,0
60545,9,1) $0 - $100,29.99,0,1,Surburban,1,Web,Womens E-Mail,0
4573,10,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0
62000,5,2) $100 - $200,191.75,1,0,Urban,0,Phone,No E-Mail,0
52892,4,5) $500 - $750,540.98,0,1,Urban,1,Multichannel,Mens E-Mail,0
15664,9,3) $200 - $350,223.46,1,0,Urban,1,Multichannel,Mens E-Mail,0
61178,2,2) $100 - $200,136.32,0,1,Urban,0,Web,Mens E-Mail,0
35489,1,1) $0 - $100,64.14,1,0,Rural,0,Phone,No E-Mail,1
16247,6,"7) $1,000 +",1180.64,1,0,Rural,1,Web,No E-Mail,0
30448,4,"7) $1,000 +",1122.01,1,1,Surburban,1,Web,Womens E-Mail,0
22259,9,2) $100 - $200,134.41,1,0,Urban,0,Phone,Womens E-Mail,0
4597,10,4) $350 - $500,421.7,0,1,Urban,1,Phone,Womens E-Mail,0
33785,6,2) $100 - $200,163.88,1,0,Surburban,0,Phone,Mens E-Mail,0
54411,12,1) $0 - $100,67.71,1,0,Urban,0,Web,No E-Mail,0
42363,9,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0
58777,7,1) $0 - $100,66.06,1,0,Urban,1,Web,No E-Mail,0
25953,6,2) $100 - $200,103.33,1,0,Urban,1,Web,Mens E-Mail,1
13474,1,4) $350 - $500,489.59,1,0,Rural,0,Web,No E-Mail,0
19574,5,5) $500 - $750,661.78,1,1,Urban,1,Multichannel,Womens E-Mail,0
35786,11,2) $100 - $200,131.97,0,1,Urban,0,Web,Womens E-Mail,0
17592,6,3) $200 - $350,220.82,1,0,Rural,1,Web,Mens E-Mail,0
48987,2,1) $0 - $100,69.92,0,1,Surburban,0,Web,No E-Mail,0
28813,6,2) $100 - $200,118.76,0,1,Urban,1,Phone,Mens E-Mail,0
54447,3,3) $200 - $350,245.42,1,0,Urban,0,Phone,Womens E-Mail,0
33583,9,2) $100 - $200,175.25,1,0,Urban,0,Phone,Mens E-Mail,0
9791,3,"6) $750 - $1,000",772.63,1,0,Surburban,1,Multichannel,Mens E-Mail,1
60311,9,1) $0 - $100,29.99,1,0,Urban,1,Phone,Mens E-Mail,0
42686,12,3) $200 - $350,333.08,1,0,Surburban,0,Multichannel,Womens E-Mail,0
39334,9,3) $200 - $350,202.89,0,1,Surburban,1,Web,Mens E-Mail,0
30957,6,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0
9718,7,5) $500 - $750,640.58,1,1,Surburban,1,Web,Mens E-Mail,0
9772,4,3) $200 - $350,232.74,0,1,Surburban,0,Phone,No E-Mail,1
8271,1,5) $500 - $750,509.86,1,0,Surburban,1,Web,Mens E-Mail,0
53725,10,3) $200 - $350,289.63,1,0,Surburban,0,Phone,Womens E-Mail,0
32744,11,4) $350 - $500,383.56,0,1,Surburban,0,Phone,No E-Mail,0
48421,4,3) $200 - $350,302.94,0,1,Urban,0,Web,No E-Mail,0
6513,3,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0
61738,1,3) $200 - $350,327.78,1,1,Surburban,0,Web,Womens E-Mail,0
32240,1,5) $500 - $750,610.09,1,1,Surburban,1,Multichannel,No E-Mail,0
47468,9,1) $0 - $100,81.9,0,1,Urban,0,Phone,No E-Mail,0
581,4,5) $500 - $750,737.33,0,1,Surburban,1,Web,Mens E-Mail,0
13643,10,2) $100 - $200,107.69,1,0,Surburban,0,Web,Womens E-Mail,0
18789,4,1) $0 - $100,65.94,1,0,Surburban,1,Phone,Womens E-Mail,0
58752,3,4) $350 - $500,445.86,1,1,Surburban,1,Web,Mens E-Mail,1
38802,2,3) $200 - $350,296.57,1,0,Urban,0,Phone,Mens E-Mail,1
60625,6,1) $0 - $100,60.13,0,1,Urban,0,Web,No E-Mail,0
36635,11,4) $350 - $500,355.56,0,1,Surburban,0,Phone,No E-Mail,0
47945,10,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0
58186,1,5) $500 - $750,536.65,1,1,Surburban,1,Web,Womens E-Mail,1
14565,7,3) $200 - $350,283.61,0,1,Urban,1,Multichannel,Womens E-Mail,0
25269,10,1) $0 - $100,29.99,0,1,Rural,0,Web,Womens E-Mail,0
24095,6,2) $100 - $200,123.58,0,1,Surburban,1,Web,No E-Mail,0
56204,1,3) $200 - $350,252.15,1,0,Urban,0,Phone,Mens E-Mail,0
62551,2,5) $500 - $750,559.63,1,0,Urban,1,Multichannel,No E-Mail,0
59837,9,2) $100 - $200,145.14,0,1,Rural,1,Phone,No E-Mail,0
10911,4,1) $0 - $100,58.56,0,1,Rural,0,Web,No E-Mail,0
45988,12,1) $0 - $100,65.67,0,1,Urban,0,Phone,Womens E-Mail,0
24497,9,1) $0 - $100,58.44,1,0,Rural,0,Phone,Womens E-Mail,0
42166,3,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,1
30795,3,"6) $750 - $1,000",803.87,1,0,Urban,1,Multichannel,Womens E-Mail,0
39324,10,4) $350 - $500,480.88,0,1,Urban,0,Multichannel,No E-Mail,0
11700,1,3) $200 - $350,303.82,1,0,Rural,0,Web,Mens E-Mail,0
19824,2,4) $350 - $500,499.92,0,1,Rural,1,Phone,Womens E-Mail,1
32098,1,2) $100 - $200,196.99,1,0,Rural,1,Web,No E-Mail,0
60276,7,3) $200 - $350,214.23,1,0,Urban,1,Multichannel,Womens E-Mail,0
63199,8,2) $100 - $200,169.61,0,1,Rural,1,Web,Womens E-Mail,0
61999,4,5) $500 - $750,688.28,1,0,Rural,1,Multichannel,Womens E-Mail,1
54122,3,1) $0 - $100,71.89,1,0,Rural,1,Phone,Mens E-Mail,0
20536,5,2) $100 - $200,134.75,1,0,Urban,0,Web,Womens E-Mail,1
26741,3,3) $200 - $350,229.87,0,1,Surburban,0,Phone,Womens E-Mail,0
63335,4,2) $100 - $200,151.91,0,1,Urban,0,Web,Mens E-Mail,0
55259,6,1) $0 - $100,60.9,1,0,Surburban,0,Web,Womens E-Mail,0
42957,6,1) $0 - $100,40.25,0,1,Urban,0,Phone,Mens E-Mail,0
63715,10,3) $200 - $350,231.11,1,0,Urban,0,Phone,Womens E-Mail,0
21309,4,3) $200 - $350,322.5,0,1,Rural,0,Phone,No E-Mail,0
40083,4,2) $100 - $200,121.82,1,0,Surburban,1,Phone,Womens E-Mail,0
42042,9,1) $0 - $100,50.45,1,0,Surburban,1,Web,Mens E-Mail,1
12940,4,3) $200 - $350,238.77,0,1,Rural,1,Phone,Womens E-Mail,1
62109,12,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,0
31142,3,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Mens E-Mail,1
8764,4,3) $200 - $350,309.39,0,1,Surburban,0,Multichannel,Mens E-Mail,0
41924,11,4) $350 - $500,428.45,1,1,Urban,0,Phone,No E-Mail,1
57795,1,3) $200 - $350,226.27,0,1,Surburban,0,Web,No E-Mail,0
48482,2,3) $200 - $350,262.8,1,0,Rural,0,Phone,No E-Mail,1
19735,9,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0
40757,9,3) $200 - $350,280.48,1,1,Surburban,0,Phone,Mens E-Mail,0
44129,2,4) $350 - $500,457.22,0,1,Urban,0,Multichannel,Womens E-Mail,0
33257,12,2) $100 - $200,132.34,0,1,Rural,1,Web,Mens E-Mail,0
44798,12,1) $0 - $100,58.88,0,1,Urban,0,Phone,Womens E-Mail,1
37141,1,4) $350 - $500,378.68,1,1,Urban,0,Web,Mens E-Mail,0
40479,5,3) $200 - $350,274.66,0,1,Urban,0,Multichannel,Mens E-Mail,0
52843,2,1) $0 - $100,39.5,1,0,Urban,1,Phone,Mens E-Mail,0
5941,3,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,0
40087,7,1) $0 - $100,29.99,1,0,Urban,0,Web,Womens E-Mail,1
33658,10,1) $0 - $100,95.1,1,0,Surburban,1,Web,Mens E-Mail,0
11980,9,1) $0 - $100,44.88,0,1,Urban,1,Phone,Mens E-Mail,0
11272,2,2) $100 - $200,106.8,1,0,Surburban,1,Web,Womens E-Mail,0
57451,6,1) $0 - $100,80.24,0,1,Surburban,1,Phone,Womens E-Mail,0
33085,11,5) $500 - $750,613.54,1,0,Urban,1,Phone,No E-Mail,0
51562,4,2) $100 - $200,188.19,1,0,Surburban,1,Web,No E-Mail,0
42998,3,1) $0 - $100,51.3,1,0,Surburban,1,Web,Womens E-Mail,0
4283,4,4) $350 - $500,408.44,1,0,Rural,0,Phone,Mens E-Mail,1
20211,1,"7) $1,000 +",1442.53,1,0,Surburban,1,Phone,Mens E-Mail,0
35360,2,5) $500 - $750,590.97,0,1,Surburban,1,Multichannel,Womens E-Mail,1
11350,9,1) $0 - $100,80.97,0,1,Surburban,1,Web,Mens E-Mail,0
35150,2,5) $500 - $750,597.52,1,1,Urban,1,Phone,Mens E-Mail,1
60783,4,"6) $750 - $1,000",818.49,1,1,Surburban,1,Multichannel,Mens E-Mail,0
39218,6,4) $350 - $500,356.31,1,0,Urban,1,Web,Mens E-Mail,0
7407,9,3) $200 - $350,322.27,0,1,Surburban,0,Web,Mens E-Mail,0
47009,4,2) $100 - $200,192.19,1,0,Surburban,1,Web,Mens E-Mail,0
44234,4,3) $200 - $350,246.47,0,1,Rural,1,Multichannel,No E-Mail,0
43612,11,1) $0 - $100,29.99,0,1,Urban,0,Phone,No E-Mail,0
53267,5,1) $0 - $100,53.54,1,0,Surburban,0,Web,Womens E-Mail,0
18373,8,3) $200 - $350,323.71,0,1,Rural,0,Phone,Womens E-Mail,0
10930,1,3) $200 - $350,269.48,1,0,Rural,0,Phone,Womens E-Mail,0
43240,2,3) $200 - $350,310.42,1,0,Surburban,0,Multichannel,Mens E-Mail,1
37841,2,3) $200 - $350,272.62,1,0,Urban,1,Phone,Mens E-Mail,0
6832,11,3) $200 - $350,215.38,1,0,Rural,0,Phone,No E-Mail,0
47604,10,1) $0 - $100,78.9,1,0,Surburban,1,Web,No E-Mail,0
9575,5,5) $500 - $750,700.68,1,1,Surburban,1,Phone,No E-Mail,0
50461,12,2) $100 - $200,145.86,1,0,Urban,1,Phone,Mens E-Mail,0
52412,9,4) $350 - $500,380.41,0,1,Urban,0,Web,Womens E-Mail,0
63628,11,2) $100 - $200,117.3,0,1,Surburban,1,Web,Mens E-Mail,0
34079,7,2) $100 - $200,110.0,0,1,Urban,0,Phone,No E-Mail,0
39606,11,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0
22405,11,3) $200 - $350,336.04,0,1,Urban,1,Web,Mens E-Mail,0
60257,1,3) $200 - $350,243.55,0,1,Rural,0,Multichannel,Mens E-Mail,0
33265,11,3) $200 - $350,200.67,1,1,Surburban,1,Multichannel,No E-Mail,0
41983,3,3) $200 - $350,340.99,1,0,Urban,0,Web,No E-Mail,0
28780,3,1) $0 - $100,81.2,1,0,Surburban,0,Web,Womens E-Mail,1
53786,9,3) $200 - $350,259.52,0,1,Rural,0,Phone,No E-Mail,0
10615,1,5) $500 - $750,599.29,0,1,Surburban,1,Phone,No E-Mail,0
37073,9,1) $0 - $100,62.64,1,0,Urban,1,Web,Womens E-Mail,0
58887,5,1) $0 - $100,55.06,0,1,Urban,0,Web,Mens E-Mail,0
23339,10,1) $0 - $100,59.34,1,0,Surburban,1,Web,No E-Mail,0
40988,9,1) $0 - $100,93.53,1,0,Surburban,0,Web,Mens E-Mail,1
19920,3,1) $0 - $100,72.63,1,0,Surburban,1,Phone,Mens E-Mail,0
9120,7,2) $100 - $200,173.9,1,0,Urban,0,Phone,No E-Mail,0
51360,7,1) $0 - $100,29.99,1,0,Rural,1,Web,No E-Mail,0
59713,10,2) $100 - $200,100.44,1,0,Urban,1,Phone,No E-Mail,0
54957,10,"6) $750 - $1,000",751.46,1,1,Surburban,1,Multichannel,No E-Mail,0
27877,6,1) $0 - $100,67.41,0,1,Urban,0,Phone,Womens E-Mail,1
54235,2,1) $0 - $100,29.99,0,1,Urban,1,Web,No E-Mail,0
21834,1,5) $500 - $750,533.66,1,0,Urban,1,Phone,Womens E-Mail,1
21307,3,3) $200 - $350,301.0,0,1,Rural,0,Web,Mens E-Mail,0
28504,5,1) $0 - $100,49.02,0,1,Urban,0,Phone,Mens E-Mail,0
49715,9,4) $350 - $500,375.37,1,0,Urban,0,Multichannel,Mens E-Mail,0
47598,1,5) $500 - $750,658.38,1,1,Urban,1,Web,No E-Mail,0
36236,6,2) $100 - $200,110.14,0,1,Surburban,1,Web,No E-Mail,1
3221,12,5) $500 - $750,521.86,1,0,Surburban,1,Phone,Womens E-Mail,0
52872,8,1) $0 - $100,41.3,0,1,Surburban,1,Phone,Mens E-Mail,1
7395,2,2) $100 - $200,175.07,1,0,Urban,0,Web,Womens E-Mail,1
52223,12,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0
45678,5,1) $0 - $100,29.99,0,1,Surburban,0,Web,Mens E-Mail,0
19472,1,1) $0 - $100,32.46,0,1,Rural,0,Phone,Womens E-Mail,0
6206,6,2) $100 - $200,164.84,0,1,Urban,0,Web,No E-Mail,0
11762,1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,1
56602,1,3) $200 - $350,342.12,0,1,Surburban,1,Web,No E-Mail,0
37773,8,1) $0 - $100,89.77,1,0,Surburban,0,Phone,Mens E-Mail,0
19247,1,2) $100 - $200,124.13,0,1,Urban,0,Web,Mens E-Mail,1
51676,1,1) $0 - $100,46.8,0,1,Urban,1,Web,Mens E-Mail,0
4380,7,2) $100 - $200,134.66,1,0,Surburban,1,Web,Mens E-Mail,0
41887,3,5) $500 - $750,545.09,1,1,Rural,1,Web,Womens E-Mail,1
60261,7,3) $200 - $350,215.85,1,0,Surburban,1,Web,Mens E-Mail,0
10319,4,2) $100 - $200,165.88,1,0,Urban,0,Phone,No E-Mail,1
55264,2,4) $350 - $500,399.26,0,1,Surburban,0,Phone,Womens E-Mail,1
13563,2,1) $0 - $100,77.85,1,0,Surburban,0,Phone,No E-Mail,0
18742,2,3) $200 - $350,317.71,1,0,Surburban,0,Phone,No E-Mail,0
24050,2,3) $200 - $350,300.94,1,0,Surburban,1,Phone,No E-Mail,0
4860,9,1) $0 - $100,51.34,1,0,Urban,1,Phone,No E-Mail,0
40395,2,2) $100 - $200,179.33,0,1,Surburban,1,Web,No E-Mail,0
44089,2,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,0
60073,1,5) $500 - $750,659.64,1,0,Urban,1,Multichannel,No E-Mail,0
47410,3,"7) $1,000 +",1198.16,1,0,Surburban,1,Web,Mens E-Mail,0
48887,1,3) $200 - $350,241.1,0,1,Urban,1,Web,Womens E-Mail,0
43920,1,5) $500 - $750,658.43,1,1,Urban,1,Web,Mens E-Mail,1
8280,7,4) $350 - $500,364.94,0,1,Surburban,0,Phone,No E-Mail,0
45363,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0
42241,1,"7) $1,000 +",1975.55,1,0,Urban,1,Phone,No E-Mail,0
25749,1,"6) $750 - $1,000",754.53,1,0,Rural,1,Multichannel,Mens E-Mail,0
7202,1,"6) $750 - $1,000",808.23,1,1,Urban,1,Multichannel,No E-Mail,1
39047,1,1) $0 - $100,85.75,1,0,Urban,1,Phone,Mens E-Mail,0
38736,3,3) $200 - $350,211.07,1,1,Surburban,0,Web,Womens E-Mail,0
44020,2,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0
33355,9,3) $200 - $350,219.04,1,1,Surburban,1,Multichannel,Mens E-Mail,1
5564,12,1) $0 - $100,48.56,1,0,Rural,1,Phone,No E-Mail,0
16061,9,3) $200 - $350,208.46,0,1,Surburban,0,Phone,Womens E-Mail,0
11864,6,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,0
32713,11,1) $0 - $100,67.63,0,1,Urban,1,Phone,Mens E-Mail,0
7575,12,1) $0 - $100,85.45,0,1,Surburban,0,Web,Womens E-Mail,0
55702,11,2) $100 - $200,190.26,0,1,Surburban,0,Web,No E-Mail,0
54800,9,1) $0 - $100,78.62,1,0,Urban,1,Web,Womens E-Mail,1
56684,10,3) $200 - $350,212.39,0,1,Surburban,1,Phone,Mens E-Mail,0
33332,2,5) $500 - $750,543.1,0,1,Urban,1,Multichannel,Womens E-Mail,0
46564,10,4) $350 - $500,389.24,0,1,Surburban,0,Web,No E-Mail,0
51588,3,5) $500 - $750,696.79,1,0,Surburban,1,Phone,No E-Mail,0
57259,12,3) $200 - $350,330.58,1,1,Surburban,1,Phone,Mens E-Mail,0
35461,3,3) $200 - $350,294.44,1,1,Surburban,0,Multichannel,No E-Mail,1
5110,6,1) $0 - $100,68.44,0,1,Surburban,1,Web,Womens E-Mail,0
23308,1,2) $100 - $200,132.46,1,0,Surburban,0,Web,Womens E-Mail,0
48276,3,3) $200 - $350,320.72,1,1,Urban,0,Phone,No E-Mail,0
10291,9,3) $200 - $350,303.89,0,1,Urban,1,Web,No E-Mail,0
12619,12,4) $350 - $500,391.57,1,0,Urban,0,Phone,Mens E-Mail,0
20091,5,2) $100 - $200,178.45,1,0,Urban,1,Web,Mens E-Mail,1
6983,10,2) $100 - $200,152.28,0,1,Surburban,1,Web,No E-Mail,0
11291,10,2) $100 - $200,144.34,0,1,Urban,1,Web,Mens E-Mail,0
7437,7,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,0
18531,7,2) $100 - $200,187.49,0,1,Surburban,1,Phone,No E-Mail,0
2917,9,1) $0 - $100,43.37,1,0,Surburban,1,Phone,Mens E-Mail,0
7126,8,2) $100 - $200,116.96,0,1,Surburban,0,Web,Mens E-Mail,0
17094,1,1) $0 - $100,50.34,1,0,Surburban,1,Web,Womens E-Mail,0
21800,1,5) $500 - $750,653.11,0,1,Rural,1,Web,Womens E-Mail,0
11560,10,2) $100 - $200,185.86,0,1,Urban,1,Phone,Womens E-Mail,0
62699,6,3) $200 - $350,335.22,1,0,Urban,1,Phone,No E-Mail,0
59248,4,1) $0 - $100,52.03,0,1,Urban,0,Phone,Womens E-Mail,0
53871,6,4) $350 - $500,411.19,1,1,Surburban,0,Web,Mens E-Mail,0
32401,6,3) $200 - $350,317.85,1,1,Urban,0,Phone,No E-Mail,1
2758,9,1) $0 - $100,30.05,0,1,Surburban,1,Web,Mens E-Mail,0
13157,10,2) $100 - $200,170.47,0,1,Surburban,0,Web,No E-Mail,0
61083,9,2) $100 - $200,182.07,1,0,Urban,1,Phone,No E-Mail,0
13640,8,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,0
552,4,2) $100 - $200,127.51,1,0,Urban,1,Web,No E-Mail,0
20994,5,2) $100 - $200,101.67,0,1,Surburban,0,Web,Womens E-Mail,1
52153,5,1) $0 - $100,84.97,1,0,Surburban,1,Web,No E-Mail,1
20027,3,2) $100 - $200,146.59,0,1,Surburban,0,Web,Mens E-Mail,0
62123,5,3) $200 - $350,228.23,1,0,Urban,1,Web,Womens E-Mail,0
44282,9,1) $0 - $100,59.65,0,1,Rural,1,Web,Womens E-Mail,0
12609,10,5) $500 - $750,504.82,1,0,Surburban,1,Phone,No E-Mail,0
46484,11,1) $0 - $100,81.01,0,1,Surburban,0,Web,Mens E-Mail,1
12349,10,1) $0 - $100,32.62,0,1,Urban,1,Web,Mens E-Mail,1
54570,11,1) $0 - $100,40.5,1,0,Surburban,0,Web,Womens E-Mail,0
57632,10,1) $0 - $100,94.06,0,1,Urban,0,Web,Mens E-Mail,0
1206,2,3) $200 - $350,336.38,1,0,Urban,0,Web,Womens E-Mail,0
59231,1,3) $200 - $350,310.99,1,1,Surburban,0,Phone,No E-Mail,0
6117,3,4) $350 - $500,458.68,0,1,Urban,1,Multichannel,Womens E-Mail,0
1951,7,3) $200 - $350,280.47,0,1,Rural,1,Phone,Womens E-Mail,1
44222,9,2) $100 - $200,164.45,1,0,Surburban,0,Phone,Womens E-Mail,0
36699,9,3) $200 - $350,261.05,1,0,Urban,1,Web,No E-Mail,1
31202,9,4) $350 - $500,461.49,1,1,Urban,0,Multichannel,Mens E-Mail,0
36694,1,1) $0 - $100,45.55,0,1,Urban,0,Phone,No E-Mail,0
41126,9,1) $0 - $100,37.13,1,0,Urban,1,Web,Womens E-Mail,0
37588,2,1) $0 - $100,36.97,1,0,Rural,1,Phone,No E-Mail,0
2855,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0
